run	genome	log2(PTR)	pass_qc	n_enzymes	old_log2ptr	old_pass_qc	old_n_enzymes	_merge	d_log2ptr	same_pass_qc
SRR28338158	GCA_041396565.1_ASM4139656v1_genomic	2.306868216	False	13	0.1068213859	False	7.0	both	2.2000468301	True
SRR28338158	GCA_041396585.1_ASM4139658v1_genomic	2.551972139	False	16	0.2944407797	False	10.0	both	2.2575313593	True
SRR28338158	GCA_041396605.1_ASM4139660v1_genomic	2.363582198	False	16	0.2095610745	False	5.0	both	2.1540211235	True
SRR28338158	GCA_041396625.1_ASM4139662v1_genomic	1.885862224	False	16	0.1064540325	False	12.0	both	1.7794081915	True
SRR28338158	GCA_041396645.1_ASM4139664v1_genomic	0.5779894496	False	6	0.5779894528	False	6.0	both	-3.2000000427245823e-09	True
SRR28338158	GCA_041396665.1_ASM4139666v1_genomic	2.589884451	False	15	0.2908359956	False	7.0	both	2.2990484554	True
SRR28338158	GCA_041396685.1_ASM4139668v1_genomic	1.889654349	False	16	0.1146358815	False	8.0	both	1.7750184675	True
SRR28338158	GCA_041396705.1_ASM4139670v1_genomic	1.670164393	False	16	0.1105329348	False	11.0	both	1.5596314582000002	True
SRR28338158	GCA_041396725.1_ASM4139672v1_genomic	2.019680797	False	7	0.2328880816	False	4.0	both	1.7867927153999998	True
SRR28338158	GCA_041396745.1_ASM4139674v1_genomic	2.093718814	False	15	0.2324182184	False	8.0	both	1.8613005956	True
SRR28338158	GCA_041396765.1_ASM4139676v1_genomic	1.797247774	False	16	0.2141308294	True	13.0	both	1.5831169446	False
SRR28338158	GCA_041396785.1_ASM4139678v1_genomic	1.810215821	False	16	0.0727917444	False	9.0	both	1.7374240766	True
SRR28338158	GCA_041396805.1_ASM4139680v1_genomic	1.81900149	False	16	0.1195936011	False	9.0	both	1.6994078889	True
SRR28338158	GCA_041396825.1_ASM4139682v1_genomic	1.894101601	False	16	0.1994190188	False	9.0	both	1.6946825822	True
SRR28338158	GCA_041396845.1_ASM4139684v1_genomic	2.227691941	False	16	0.2174232256	False	6.0	both	2.0102687153999996	True
SRR28338158	GCA_041396865.1_ASM4139686v1_genomic	2.558017758	False	13	0.2784535336	False	9.0	both	2.2795642244	True
SRR28338158	GCA_041396885.1_ASM4139688v1_genomic	1.46806273	False	16	0.2011131351	True	14.0	both	1.2669495949	False
SRR28338158	GCA_041396905.1_ASM4139690v1_genomic	1.842076124	False	16	0.203327305	False	12.0	both	1.6387488190000001	True
SRR28338158	GCA_041396925.1_ASM4139692v1_genomic	1.904138422	False	16	0.1256117876	False	10.0	both	1.7785266344	True
SRR28338158	GCA_041396945.1_ASM4139694v1_genomic	2.772174691	False	14	0.3597624422	False	9.0	both	2.4124122488	True
SRR28338158	GCA_041396965.1_ASM4139696v1_genomic	1.74335247	False	16	0.2303298419	False	12.0	both	1.5130226281	True
SRR28338158	GCA_041396985.1_ASM4139698v1_genomic	2.122116697	False	16	0.2558236743	False	11.0	both	1.8662930227	True
SRR28338158	GCA_041397005.1_ASM4139700v1_genomic	2.503638135	False	11	0.3846594321	False	6.0	both	2.1189787029000002	True
SRR28338158	GCA_041397015.1_ASM4139701v1_genomic	2.759992626	False	13	2.759992626	False	13.0	both	0.0	True
SRR28338158	GCA_041397045.1_ASM4139704v1_genomic	2.695473871	False	15	0.2447939031	False	9.0	both	2.4506799678999998	True
SRR28338158	GCA_041397065.1_ASM4139706v1_genomic	1.960617187	False	16	0.1831529315	False	7.0	both	1.7774642555	True
SRR28338158	GCA_041397085.1_ASM4139708v1_genomic	1.745179871	False	16	0.1129620319	False	11.0	both	1.6322178391	True
SRR28338158	GCA_041397105.1_ASM4139710v1_genomic	1.195516922	False	16	0.06420639069	True	14.0	both	1.13131053131	False
SRR28338158	GCA_041397125.1_ASM4139712v1_genomic	1.25142204	False	16	0.08515615087	True	15.0	both	1.16626588913	False
SRR28338158	GCA_041397145.1_ASM4139714v1_genomic	3.001819795	False	14	0.4243062563	False	9.0	both	2.5775135387	True
SRR28338158	GCA_041397165.1_ASM4139716v1_genomic	2.985466676	False	13	0.4774791208	False	11.0	both	2.5079875552	True
SRR28338158	GCA_041397185.1_ASM4139718v1_genomic	3.537304785	False	9	0.644189928	False	5.0	both	2.893114857	True
SRR28338158	GCA_041397205.1_ASM4139720v1_genomic	3.057843628	False	13	0.4577028887	False	5.0	both	2.6001407393	True
SRR28338158	GCA_041397225.1_ASM4139722v1_genomic	1.378041392	False	16	0.09565412208	False	12.0	both	1.28238726992	True
SRR28338158	GCA_041397245.1_ASM4139724v1_genomic	2.319937113	False	12	0.3794497826	False	9.0	both	1.9404873303999999	True
SRR28338158	GCA_041397265.1_ASM4139726v1_genomic	2.144188975	False	16	0.2383405352	False	12.0	both	1.9058484398	True
SRR28338158	GCA_041397285.1_ASM4139728v1_genomic	2.672020002	False	10	0.9460949192	False	5.0	both	1.7259250828	True
SRR28338158	GCA_041397305.1_ASM4139730v1_genomic	1.44362665	False	16	0.1156338049	False	9.0	both	1.3279928450999998	True
SRR28338158	GCA_041397325.1_ASM4139732v1_genomic	2.775645457	False	13	0.2859727856	False	9.0	both	2.4896726714	True
SRR28338158	GCA_041397345.1_ASM4139734v1_genomic	3.144457109	False	13	0.4774046765	False	9.0	both	2.6670524325000002	True
SRR28338158	GCA_041397365.1_ASM4139736v1_genomic	3.242606363	False	13	0.4267496795	False	3.0	both	2.8158566835000003	True
SRR28338158	GCA_041397385.1_ASM4139738v1_genomic	2.207505279	False	16	0.2324043478	False	11.0	both	1.9751009311999999	True
SRR28338158	GCA_041397405.1_ASM4139740v1_genomic	1.29917653	False	16	0.04954093807	False	12.0	both	1.24963559193	True
SRR28338158	GCA_041397425.1_ASM4139742v1_genomic	2.666751395	False	15	0.2157492873	False	7.0	both	2.4510021077	True
SRR28338158	GCA_041397445.1_ASM4139744v1_genomic	2.052183576	False	16	0.1099700395	False	7.0	both	1.9422135365	True
SRR28338158	GCA_041397465.1_ASM4139746v1_genomic	2.295571592	False	16	2.295571592	False	16.0	both	0.0	True
SRR28338158	GCA_041397485.1_ASM4139748v1_genomic	3.151845684	False	16	0.1311789168	False	6.0	both	3.0206667672	True
SRR28338158	GCA_041397505.1_ASM4139750v1_genomic	2.294949878	False	15	0.2553533728	False	10.0	both	2.0395965052	True
SRR28338158	GCA_041397525.1_ASM4139752v1_genomic	1.72679885	False	16	0.1572899237	False	9.0	both	1.5695089263	True
SRR28338158	GCA_041397545.1_ASM4139754v1_genomic	1.794418741	False	16	1.794418741	False	16.0	both	0.0	True
SRR28338158	GCA_041397565.1_ASM4139756v1_genomic	2.937462707	False	15	0.2275499556	False	12.0	both	2.7099127514	True
SRR28338158	GCA_041397585.1_ASM4139758v1_genomic	1.919194217	False	16	0.1470078025	False	10.0	both	1.7721864145000001	True
SRR28338158	GCA_041397605.1_ASM4139760v1_genomic	2.648109814	False	16	0.2996036941	False	10.0	both	2.3485061199	True
SRR28338158	GCA_041397625.1_ASM4139762v1_genomic	1.157595845	False	16	0.157301247	True	15.0	both	1.000294598	False
SRR28338158	GCA_041397645.1_ASM4139764v1_genomic	1.641568109	False	16	0.04228927252	False	9.0	both	1.5992788364800001	True
SRR28338158	GCA_041397665.1_ASM4139766v1_genomic	2.017541631	False	15	0.2493034001	False	9.0	both	1.7682382308999998	True
SRR28338158	GCA_041397675.1_ASM4139767v1_genomic	1.945106432	False	13	0.2682015248	False	8.0	both	1.6769049072	True
SRR28338158	GCA_041397705.1_ASM4139770v1_genomic	1.853250176	False	16	0.05494444826	False	11.0	both	1.7983057277399999	True
SRR28338158	GCA_041397725.1_ASM4139772v1_genomic	1.175093881	False	16	0.08214640312	False	9.0	both	1.09294747788	True
SRR28338158	GCA_041397745.1_ASM4139774v1_genomic	1.729712053	False	16	0.08109184963	True	13.0	both	1.6486202033700001	False
SRR28338158	GCA_041397765.1_ASM4139776v1_genomic	1.938210649	False	16	0.0750250779	False	6.0	both	1.8631855711	True
SRR28338158	GCA_041397775.1_ASM4139777v1_genomic	2.316404108	False	16	0.1769315761	False	6.0	both	2.1394725319	True
SRR28338158	GCA_041397805.1_ASM4139780v1_genomic	1.652321762	False	16	0.07674864626	False	11.0	both	1.57557311574	True
SRR28338158	GCA_041397825.1_ASM4139782v1_genomic	1.545217415	False	16	0.08514740826	False	10.0	both	1.46007000674	True
SRR28338158	GCA_041397845.1_ASM4139784v1_genomic	3.20584979	False	14	0.4137041824	False	8.0	both	2.7921456075999997	True
SRR28338158	GCA_041397865.1_ASM4139786v1_genomic	2.100490955	False	16	0.1946680834	False	8.0	both	1.9058228716	True
SRR28338158	GCA_041397885.1_ASM4139788v1_genomic	1.693522104	False	10	0.2608648153	False	6.0	both	1.4326572887	True
SRR28338158	GCA_041397905.1_ASM4139790v1_genomic	2.071154772	False	13	2.071154772	False	13.0	both	0.0	True
SRR28338158	GCA_041397925.1_ASM4139792v1_genomic	1.989954164	False	14	0.3180737305	False	10.0	both	1.6718804335000002	True
SRR28338158	GCA_041397945.1_ASM4139794v1_genomic	2.023485882	False	13	2.023485882	False	13.0	both	0.0	True
SRR28338158	GCA_041397965.1_ASM4139796v1_genomic	2.21098309	False	14	2.21098309	False	14.0	both	0.0	True
SRR28338158	GCA_041397985.1_ASM4139798v1_genomic	2.172412658	False	16	0.1423355785	False	12.0	both	2.0300770795	True
SRR28338158	GCA_041398005.1_ASM4139800v1_genomic	2.311497799	False	16	0.1781443734	False	10.0	both	2.1333534256	True
SRR28338158	GCA_041398025.1_ASM4139802v1_genomic	1.703238904	False	16	0.1067848216	False	12.0	both	1.5964540824	True
SRR28338158	GCA_041398035.1_ASM4139803v1_genomic	2.7131049	False	13	2.7131049	False	13.0	both	0.0	True
SRR28338158	GCA_041398065.1_ASM4139806v1_genomic	2.690112989	False	15	2.690112989	False	15.0	both	0.0	True
SRR28338158	GCA_041398085.1_ASM4139808v1_genomic	2.539152539	False	16	0.1856353888	False	8.0	both	2.3535171501999996	True
SRR28338158	GCA_041398105.1_ASM4139810v1_genomic	1.583178717	False	16	0.2057884684	False	10.0	both	1.3773902486	True
SRR28338158	GCA_041398125.1_ASM4139812v1_genomic	2.279036618	False	7	0.697979831	False	4.0	both	1.581056787	True
SRR28338158	GCA_041398145.1_ASM4139814v1_genomic	3.175327826	False	14	0.3576119676	False	7.0	both	2.8177158584	True
SRR28338158	GCA_041398165.1_ASM4139816v1_genomic	3.582627666	False	15	0.3412236193	False	8.0	both	3.2414040467	True
SRR28338158	GCA_041398185.1_ASM4139818v1_genomic	2.13849277	False	13	0.3420280445	False	8.0	both	1.7964647255	True
SRR28338158	GCA_041398205.1_ASM4139820v1_genomic	3.184783349	False	13	0.7833977062	False	12.0	both	2.4013856427999998	True
SRR28338158	GCA_041398225.1_ASM4139822v1_genomic	1.94254578	False	16	0.1256414219	False	11.0	both	1.8169043581000002	True
SRR28338158	GCA_041398245.1_ASM4139824v1_genomic	1.74546759	False	16	0.1780615074	True	13.0	both	1.5674060826	False
SRR28338158	GCA_041398265.1_ASM4139826v1_genomic	1.605867895	False	16	0.09909044288	True	13.0	both	1.5067774521200001	False
SRR28338158	GCA_041398285.1_ASM4139828v1_genomic	2.137693289	False	16	0.2716699146	False	8.0	both	1.8660233744	True
SRR28338158	GCA_041398305.1_ASM4139830v1_genomic	1.512166622	False	16	0.09574259547	False	10.0	both	1.41642402653	True
SRR28338158	GCA_041398325.1_ASM4139832v1_genomic	1.950132199	False	16	0.170053447	False	11.0	both	1.780078752	True
SRR28338158	GCA_041398345.1_ASM4139834v1_genomic	1.755804148	False	16	0.128545555	False	10.0	both	1.6272585929999999	True
SRR28338158	GCA_041398365.1_ASM4139836v1_genomic	1.326387745	False	16	0.141386301	True	14.0	both	1.1850014439999998	False
SRR28338158	GCA_041398385.1_ASM4139838v1_genomic	1.152803433	False	16	0.200633582	True	14.0	both	0.9521698510000001	False
SRR28338158	GCA_041398405.1_ASM4139840v1_genomic	1.806210644	False	16	0.2593327264	False	8.0	both	1.5468779176	True
SRR28338158	GCA_041398425.1_ASM4139842v1_genomic	3.645768713	False	13	1.057753843	False	12.0	both	2.58801487	True
SRR28338158	GCA_041398445.1_ASM4139844v1_genomic	2.236719672	False	16	0.2170037341	False	13.0	both	2.0197159379	True
SRR28338158	GCA_041398465.1_ASM4139846v1_genomic	3.244760816	False	16	0.740317141	False	16.0	both	2.504443675	True
SRR28338158	GCA_041398485.1_ASM4139848v1_genomic	2.028107259	False	16	0.1591461132	False	8.0	both	1.8689611458	True
SRR28338158	GCA_041398505.1_ASM4139850v1_genomic	1.978019598	False	16	0.2500161567	False	7.0	both	1.7280034412999998	True
SRR28338158	GCA_041398525.1_ASM4139852v1_genomic	1.015052989	False	5	0.02719596288	False	4.0	both	0.9878570261199999	True
SRR28338158	GCA_041398545.1_ASM4139854v1_genomic	2.204076963	False	14	0.1446786834	False	8.0	both	2.0593982796	True
SRR28338158	GCA_041398565.1_ASM4139856v1_genomic	1.529262123	False	16	0.09438288687	True	15.0	both	1.43487923613	False
SRR28338158	GCA_041398585.1_ASM4139858v1_genomic	1.916900017	False	14	0.1806269446	False	11.0	both	1.7362730724	True
SRR28338158	GCA_041398605.1_ASM4139860v1_genomic	2.095301085	False	16	0.1096115125	False	10.0	both	1.9856895725	True
SRR28338158	GCA_041398625.1_ASM4139862v1_genomic	1.760294008	False	7	0.5294884542	False	5.0	both	1.2308055538	True
SRR28338158	GCA_041398635.1_ASM4139863v1_genomic	2.044603043	False	13	0.1631933267	False	9.0	both	1.8814097162999999	True
SRR28338158	GCA_041398665.1_ASM4139866v1_genomic	1.723747358	False	16	0.08232302616	False	8.0	both	1.64142433184	True
SRR28338158	GCA_041398685.1_ASM4139868v1_genomic	1.95460911	False	16	1.95460911	False	16.0	both	0.0	True
SRR28338158	GCA_041398705.1_ASM4139870v1_genomic	1.681412472	False	12	0.4828608142	False	8.0	both	1.1985516578000002	True
SRR28338158	GCA_041398725.1_ASM4139872v1_genomic	1.890492462	False	16	0.06065263446	True	13.0	both	1.82983982754	False
SRR28338158	GCA_041398745.1_ASM4139874v1_genomic	2.000113175	False	16	0.1289401671	False	13.0	both	1.8711730079	True
SRR28338158	GCA_041398765.1_ASM4139876v1_genomic	2.272925468	False	13	0.3464412874	False	9.0	both	1.9264841806	True
SRR28338158	GCA_041398785.1_ASM4139878v1_genomic	1.804633115	False	16	0.0907099598	False	9.0	both	1.7139231551999998	True
SRR28338158	GCA_041398805.1_ASM4139880v1_genomic	2.000384854	False	16	0.08977959101	False	9.0	both	1.9106052629899999	True
SRR28338158	GCA_041398825.1_ASM4139882v1_genomic	1.825116869	False	16	0.05268214207	False	12.0	both	1.7724347269299998	True
SRR28338158	GCA_041398845.1_ASM4139884v1_genomic	2.328200208	False	16	0.1220152414	False	11.0	both	2.2061849666	True
SRR28338158	GCA_041398865.1_ASM4139886v1_genomic	2.053998918	False	16	0.103727467	False	8.0	both	1.950271451	True
SRR28338158	GCA_041398885.1_ASM4139888v1_genomic	2.187094874	False	16	0.2537820632	False	11.0	both	1.9333128108	True
SRR28338158	GCA_041398905.1_ASM4139890v1_genomic	2.221928028	False	16	0.1218142292	False	10.0	both	2.1001137988000003	True
SRR28338158	GCA_041398925.1_ASM4139892v1_genomic	2.21311709	False	16	2.21311709	False	16.0	both	0.0	True
SRR28338158	GCA_041398945.1_ASM4139894v1_genomic	1.976665272	False	16	1.976665272	False	16.0	both	0.0	True
SRR28338158	GCA_041398965.1_ASM4139896v1_genomic	1.866421752	False	16	0.1068945605	False	10.0	both	1.7595271915	True
SRR28338158	GCA_041398985.1_ASM4139898v1_genomic	1.824983283	False	16	0.06383925707	False	9.0	both	1.76114402593	True
SRR28338158	GCA_041399005.1_ASM4139900v1_genomic	2.30388728	False	12	2.30388728	False	12.0	both	0.0	True
SRR28338158	GCA_041399025.1_ASM4139902v1_genomic	2.028554079	False	16	0.1897877869	False	8.0	both	1.8387662921	True
SRR28338158	GCA_041399045.1_ASM4139904v1_genomic	1.953217786	False	16	0.2054843053	False	14.0	both	1.7477334807	True
SRR28338158	GCA_041399065.1_ASM4139906v1_genomic	1.804188303	False	16	0.08426640973	True	15.0	both	1.71992189327	False
SRR28338158	GCA_041399085.1_ASM4139908v1_genomic	2.274878614	False	16	2.274878614	False	16.0	both	0.0	True
SRR28338158	GCA_041399105.1_ASM4139910v1_genomic	2.247729251	False	16	2.247729251	False	16.0	both	0.0	True
SRR28338158	GCA_041399125.1_ASM4139912v1_genomic	1.898494725	False	16	0.08979274199	False	9.0	both	1.80870198301	True
SRR28338158	GCA_041399145.1_ASM4139914v1_genomic	1.743194789	True	16	0.1118023999	False	12.0	both	1.6313923891	False
SRR28338158	GCA_041399155.1_ASM4139915v1_genomic	1.91907233	False	16	0.1309109831	True	15.0	both	1.7881613469000002	False
SRR28338158	GCA_041399205.1_ASM4139920v1_genomic	1.789404092	True	16	0.09594797096	False	15.0	both	1.69345612104	False
SRR28338158	GCA_041401905.1_ASM4140190v1_genomic	2.340959397	False	16	0.2229507888	False	12.0	both	2.1180086082000003	True
SRR28338158	GCA_041401925.1_ASM4140192v1_genomic	2.074242051	False	15	0.1292558809	False	7.0	both	1.9449861701000002	True
SRR28338158	GCA_041401945.1_ASM4140194v1_genomic	1.707369124	False	16	0.2133727002	True	14.0	both	1.4939964238	False
SRR28338158	GCA_041401965.1_ASM4140196v1_genomic	2.497688023	False	14	0.1863026854	False	7.0	both	2.3113853376	True
SRR28338158	GCA_041401985.1_ASM4140198v1_genomic	2.184659539	False	16	0.1270449368	False	7.0	both	2.0576146022	True
SRR28338158	GCA_041402005.1_ASM4140200v1_genomic	2.148253122	False	15	0.2143288385	False	6.0	both	1.9339242835	True
SRR28338158	GCA_041402025.1_ASM4140202v1_genomic	2.253737238	False	16	2.253737238	False	16.0	both	0.0	True
SRR28338158	GCA_041402045.1_ASM4140204v1_genomic	2.43401641	False	14	2.43401641	False	14.0	both	0.0	True
SRR28338158	GCA_041402065.1_ASM4140206v1_genomic	2.032168191	False	16	0.2247320098	False	8.0	both	1.8074361811999997	True
SRR28338158	GCA_041402085.1_ASM4140208v1_genomic	0.9491738998	False	14	0.1242595201	False	8.0	both	0.8249143797	True
SRR28338158	GCA_041402105.1_ASM4140210v1_genomic	1.764683341	False	16	0.2052188156	False	10.0	both	1.5594645254000001	True
SRR28338158	GCA_041402125.1_ASM4140212v1_genomic	1.83827888	False	14	0.1393222186	False	10.0	both	1.6989566614	True
SRR28338158	GCA_041402145.1_ASM4140214v1_genomic	1.87972368	False	6	1.339018147	False	5.0	both	0.5407055329999999	True
SRR28338158	GCA_041402165.1_ASM4140216v1_genomic	1.740652509	False	16	0.6489104175	True	15.0	both	1.0917420915	False
SRR28338158	GCA_041402185.1_ASM4140218v1_genomic	1.983059064	False	9	0.3115270519	False	4.0	both	1.6715320121000001	True
SRR28338159	GCA_041389005.1_ASM4138900v1_genomic	0.08853478784	False	7	0.03651104652	False	4.0	both	0.052023741320000004	True
SRR28338159	GCA_041389025.1_ASM4138902v1_genomic	1.379427272	False	8	0.1140244475	False	6.0	both	1.2654028245	True
SRR28338159	GCA_041389045.1_ASM4138904v1_genomic	0.3353102581	False	9	0.5833190745	False	4.0	both	-0.2480088164	True
SRR28338159	GCA_041389065.1_ASM4138906v1_genomic	1.847731146	False	12	0.4120308976	False	7.0	both	1.4357002484	True
SRR28338159	GCA_041389085.1_ASM4138908v1_genomic	1.051442239	False	6	0.02431923439	False	6.0	both	1.02712300461	True
SRR28338159	GCA_041389105.1_ASM4138910v1_genomic	1.653022038	False	6	0.6670604431	False	4.0	both	0.9859615949	True
SRR28338159	GCA_041389125.1_ASM4138912v1_genomic	2.092378237	False	5	0.8210948875	False	3.0	both	1.2712833495	True
SRR28338159	GCA_041389145.1_ASM4138914v1_genomic	1.971235045	False	9	0.5491121786	False	6.0	both	1.4221228664	True
SRR28338159	GCA_041389165.1_ASM4138916v1_genomic	2.540617194	False	15	0.4826270545	False	7.0	both	2.0579901395	True
SRR28338159	GCA_041389185.1_ASM4138918v1_genomic	1.698811885	True	16	0.1925210414	True	14.0	both	1.5062908436	True
SRR28338159	GCA_041389205.1_ASM4138920v1_genomic	4.282222718	True	16	4.282222718	True	16.0	both	0.0	True
SRR28338159	GCA_041389225.1_ASM4138922v1_genomic	1.566328684	False	16	0.2092392594	False	9.0	both	1.3570894245999998	True
SRR28338159	GCA_041389245.1_ASM4138924v1_genomic	4.07250306	False	10	0.3008724756	False	2.0	both	3.7716305844	True
SRR28338159	GCA_041389265.1_ASM4138926v1_genomic	1.125614742	False	16	0.07450150302	False	12.0	both	1.05111323898	True
SRR28338159	GCA_041389285.1_ASM4138928v1_genomic	1.875038695	False	16	0.1039030961	True	16.0	both	1.7711355989	False
SRR28338159	GCA_041389305.1_ASM4138930v1_genomic	2.667584218	False	13	0.7350187521	False	10.0	both	1.9325654659	True
SRR28338159	GCA_041389325.1_ASM4138932v1_genomic	1.470953747	False	16	0.1304526332	False	11.0	both	1.3405011138	True
SRR28338159	GCA_041389345.1_ASM4138934v1_genomic	0.7538725954	False	16	0.2051272208	True	15.0	both	0.5487453746	False
SRR28338159	GCA_041389365.1_ASM4138936v1_genomic	3.682511591	True	16	3.682511591	True	16.0	both	0.0	True
SRR28338159	GCA_041389385.1_ASM4138938v1_genomic	1.805444797	True	16	0.2634592075	True	16.0	both	1.5419855895	True
SRR28338159	GCA_041389405.1_ASM4138940v1_genomic	1.971717377	False	12	1.971717377	False	12.0	both	0.0	True
SRR28338159	GCA_041389425.1_ASM4138942v1_genomic	1.259101977	False	16	0.08083386281	True	13.0	both	1.17826811419	False
SRR28338159	GCA_041389445.1_ASM4138944v1_genomic	1.886310891	False	16	0.1325953988	False	8.0	both	1.7537154922	True
SRR28338159	GCA_041389465.1_ASM4138946v1_genomic	2.021126302	False	15	0.149734099	False	9.0	both	1.8713922029999999	True
SRR28338159	GCA_041389485.1_ASM4138948v1_genomic	2.023190147	False	16	0.1472236146	False	6.0	both	1.8759665324	True
SRR28338159	GCA_041389495.1_ASM4138949v1_genomic	1.369784126	False	15	0.09649431163	False	12.0	both	1.27328981437	True
SRR28338159	GCA_041389525.1_ASM4138952v1_genomic	1.430745792	False	16	1.430745791	False	16.0	both	9.99999860695766e-10	True
SRR28338159	GCA_041389545.1_ASM4138954v1_genomic	2.499833153	False	14	2.499833153	False	14.0	both	0.0	True
SRR28338159	GCA_041389565.1_ASM4138956v1_genomic	1.548236281	False	16	0.04037197995	False	7.0	both	1.5078643010500001	True
SRR28338159	GCA_041389585.1_ASM4138958v1_genomic	1.342536376	False	16	0.08747521824	False	12.0	both	1.25506115776	True
SRR28338159	GCA_041389605.1_ASM4138960v1_genomic	2.117087013	False	16	0.193490788	False	13.0	both	1.9235962249999998	True
SRR28338159	GCA_041389625.1_ASM4138962v1_genomic	2.153113806	False	16	0.1279903798	False	12.0	both	2.0251234262	True
SRR28338159	GCA_041389635.1_ASM4138963v1_genomic	2.024024763	False	16	2.024024763	False	16.0	both	0.0	True
SRR28338159	GCA_041389665.1_ASM4138966v1_genomic	1.981030083	False	16	1.981030083	False	16.0	both	0.0	True
SRR28338159	GCA_041389685.1_ASM4138968v1_genomic	1.415075231	False	16	0.06775329336	False	12.0	both	1.34732193764	True
SRR28338159	GCA_041389705.1_ASM4138970v1_genomic	2.286168516	False	14	2.286168516	False	14.0	both	0.0	True
SRR28338159	GCA_041389725.1_ASM4138972v1_genomic	1.375846691	False	16	0.1371960615	True	16.0	both	1.2386506295	False
SRR28338159	GCA_041389745.1_ASM4138974v1_genomic	1.698076662	False	16	0.06088136635	True	13.0	both	1.63719529565	False
SRR28338159	GCA_041389765.1_ASM4138976v1_genomic	2.120264438	True	16	2.120264438	True	16.0	both	0.0	True
SRR28338159	GCA_041389785.1_ASM4138978v1_genomic	1.289584328	False	16	0.07047956628	True	14.0	both	1.21910476172	False
SRR28338159	GCA_041389805.1_ASM4138980v1_genomic	1.908882673	False	16	1.908882672	False	16.0	both	9.99999860695766e-10	True
SRR28338159	GCA_041389825.1_ASM4138982v1_genomic	1.812556033	False	16	1.812556033	False	16.0	both	0.0	True
SRR28338159	GCA_041389845.1_ASM4138984v1_genomic	2.267408895	False	15	2.267408895	False	15.0	both	0.0	True
SRR28338159	GCA_041389865.1_ASM4138986v1_genomic	2.05975703	False	15	2.05975703	False	15.0	both	0.0	True
SRR28338159	GCA_041389885.1_ASM4138988v1_genomic	1.743772743	False	16	0.06023728985	False	11.0	both	1.68353545315	True
SRR28338159	GCA_041389905.1_ASM4138990v1_genomic	1.751150889	False	16	1.751150889	False	16.0	both	0.0	True
SRR28338159	GCA_041389925.1_ASM4138992v1_genomic	1.009854893	False	16	0.1839064205	True	15.0	both	0.8259484724999999	False
SRR28338159	GCA_041389945.1_ASM4138994v1_genomic	1.991861082	False	15	0.167914617	False	8.0	both	1.8239464650000001	True
SRR28338159	GCA_041389965.1_ASM4138996v1_genomic	1.831154501	False	16	0.06802296527	False	11.0	both	1.7631315357300001	True
SRR28338159	GCA_041389985.1_ASM4138998v1_genomic	1.959899611	False	14	0.1120708507	False	9.0	both	1.8478287603	True
SRR28338159	GCA_041390005.1_ASM4139000v1_genomic	2.227871438	False	12	2.227871438	False	12.0	both	0.0	True
SRR28338159	GCA_041390025.1_ASM4139002v1_genomic	2.062501996	False	16	0.1102448497	False	14.0	both	1.9522571463	True
SRR28338159	GCA_041390045.1_ASM4139004v1_genomic	2.395032365	False	14	2.395032365	False	14.0	both	0.0	True
SRR28338159	GCA_041390065.1_ASM4139006v1_genomic	2.197264139	False	15	0.1880801384	False	7.0	both	2.0091840006	True
SRR28338159	GCA_041390085.1_ASM4139008v1_genomic	1.380394238	False	16	0.1502480497	True	15.0	both	1.2301461883	False
SRR28338159	GCA_041390105.1_ASM4139010v1_genomic	0.7816996549	False	16	0.1847369032	True	16.0	both	0.5969627517	False
SRR28338159	GCA_041390125.1_ASM4139012v1_genomic	1.555972775	False	16	0.08739261831	False	12.0	both	1.46858015669	True
SRR28338159	GCA_041390145.1_ASM4139014v1_genomic	1.832703654	False	16	0.1742409692	True	13.0	both	1.6584626848	False
SRR28338159	GCA_041390165.1_ASM4139016v1_genomic	1.023043259	False	16	0.1187795619	False	4.0	both	0.9042636971	True
SRR28338159	GCA_041390185.1_ASM4139018v1_genomic	2.031714996	False	5	2.031714996	False	5.0	both	0.0	True
SRR28338159	GCA_041390205.1_ASM4139020v1_genomic	1.789503164	False	16	1.789503164	False	16.0	both	0.0	True
SRR28338159	GCA_041390225.1_ASM4139022v1_genomic	1.988986197	False	16	1.988986198	False	16.0	both	-1.000000082740371e-09	True
SRR28338159	GCA_041390245.1_ASM4139024v1_genomic	2.218233235	False	6	3.273909364	False	2.0	both	-1.055676129	True
SRR28338159	GCA_041390265.1_ASM4139026v1_genomic	1.405785641	False	7	1.40578564	False	7.0	both	1.000000082740371e-09	True
SRR28338159	GCA_041390285.1_ASM4139028v1_genomic	1.314424141	False	16	0.08597826609	False	9.0	both	1.22844587491	True
SRR28338159	GCA_041390305.1_ASM4139030v1_genomic	1.82015663	False	16	0.09507815754	False	11.0	both	1.7250784724600001	True
SRR28338159	GCA_041390325.1_ASM4139032v1_genomic	1.987582105	False	16	1.987582105	False	16.0	both	0.0	True
SRR28338159	GCA_041390345.1_ASM4139034v1_genomic	2.641528343	False	10	1.22606776	False	5.0	both	1.415460583	True
SRR28338159	GCA_041390365.1_ASM4139036v1_genomic	3.006033432	False	13	0.431370441	False	11.0	both	2.5746629910000003	True
SRR28338159	GCA_041390385.1_ASM4139038v1_genomic	5.284161737	False	1	5.284161737	False	1.0	both	0.0	True
SRR28338159	GCA_041390405.1_ASM4139040v1_genomic		False	0		False	0.0	both		True
