sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338159	GCA_041394365.1_ASM4139436v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (67 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	2.248653558
SRR28338159	GCA_041394385.1_ASM4139438v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	4.195138873
SRR28338159	GCA_041394405.1_ASM4139440v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (21 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	2.03998078
SRR28338159	GCA_041394425.1_ASM4139442v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (35 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.766605465
SRR28338159	GCA_041394445.1_ASM4139444v1_genomic	-							0					0	15	0.0	-		fixed		none	0	False	only 0/15 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:only 3 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BcgI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 3 windows after outlier trimming;FalI:only 3 windows after outlier trimming;HaeIV:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (42 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.920939599
SRR28338159	GCA_041394465.1_ASM4139446v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (24 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.693462078
SRR28338159	GCA_041394485.1_ASM4139448v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (72 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.974257529
SRR28338159	GCA_041394505.1_ASM4139450v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 4 windows after outlier trimming;FalI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (66 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.954168224
SRR28338159	GCA_041394525.1_ASM4139452v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	4.399650906
SRR28338159	GCA_041394545.1_ASM4139454v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	4.620710942
SRR28338159	GCA_041394565.1_ASM4139456v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (76 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	2.069123802
SRR28338159	GCA_041394585.1_ASM4139458v1_genomic	-							0					0	15	0.0	-		fixed		none	0	False	only 0/15 enzymes produced a fit; no PTR estimate	AlfI:only 4 windows after outlier trimming;AloI:only 2 windows after outlier trimming;BcgI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 1 windows after outlier trimming;FalI:only 1 windows after outlier trimming;HaeIV:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (90 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:only 2 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338159	3.147345095
SRR28338159	GCA_041394605.1_ASM4139460v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (34 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	3.091927105
SRR28338159	GCA_041394625.1_ASM4139462v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:only 2 windows after outlier trimming;BcgI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 1 windows after outlier trimming;FalI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (117 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:only 4 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338159	2.215450978
SRR28338159	GCA_041394645.1_ASM4139464v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (51 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	1.95959297
SRR28338159	GCA_041394665.1_ASM4139466v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (132 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	2.666352213
SRR28338159	GCA_041394685.1_ASM4139468v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (150 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338159	2.143578334
